-36.17121353,-35.97027076,-35.77191183,-35.57573645,-35.38179839,-35.19056918,-35.00291763,-34.8200616,-34.6434506,-34.47454978,-34.3145526,-34.16412083,-34.02326005,-33.89137877,-33.76748538,-33.65042437,-33.53907123,-33.43245007,-33.32977736,-33.23045439,-33.13403511,-33.04018691,-32.94865359,-32.85922471,-32.7717139,-32.68594272,-32.60173083,-32.51889,-32.43722141,-32.35651505,-32.27655157,-32.19710612,-32.11795445,-32.03888179,-31.95969381,-31.88022965,-31.80037332,-31.72005912,-31.63926773,-31.55801515,-31.47633887,-31.394286,-31.31190593,-31.22924575,-31.14634631,-31.06324573,-30.97997482,-30.896561,-30.81302484,-30.72938256,-30.64565356
-36.15990423,-35.9591236,-35.76095729,-35.56499779,-35.37129172,-35.1803044,-34.99289638,-34.81028063,-34.63390628,-34.46523726,-34.30546784,-34.15525777,-34.01460613,-33.88290793,-33.75914703,-33.642136,-33.53072413,-33.42393552,-33.3209945,-33.22132103,-33.12449151,-33.03019035,-32.93816403,-32.84818009,-32.75999718,-32.67333347,-32.58784201,-32.50310243,-32.4186388,-32.33395196,-32.24857229,-32.16206823,-32.07405723,-31.98422084,-31.8923311,-31.79826078,-31.70198599,-31.60364373,-31.50344657,-31.40166061,-31.29856453,-31.194422,-31.08946639,-30.98389428,-30.8778684,-30.77151522,-30.66493773,-30.55820509,-30.45138088,-30.34450748,-30.23761257
-36.18471663,-35.98370091,-35.78521481,-35.58886834,-35.39472635,-35.20327581,-35.01539546,-34.83231446,-34.65549289,-34.48639731,-34.32621746,-34.17560607,-34.03455897,-33.9024812,-33.77838564,-33.66112974,-33.54960967,-33.44288009,-33.34017246,-33.24089024,-33.14458101,-33.05091175,-32.95962135,-32.87051035,-32.78342777,-32.69825847,-32.61492249,-32.53337411,-32.45359376,-32.3755837,-32.29934386,-32.22486338,-32.15212238,-32.0810977,-32.01178755,-31.94420835,-31.87827401,-31.81401306,-31.75144933,-31.69061512,-31.63155665,-31.57434622,-31.51905713,-31.4658319,-31.41483941,-31.36629638,-31.3205017,-31.27784351,-31.2388553,-31.20422543,-31.17490338
-36.5192708,-36.30374934,-36.09314938,-35.88614823,-35.68203739,-35.48058419,-35.2819647,-35.08672461,-34.89574126,-34.71014693,-34.53118653,-34.36002652,-34.19755422,-34.04423517,-33.90007646,-33.76468484,-33.63738363,-33.51734301,-33.40369041,-33.29558782,-33.19227581,-33.09309116,-32.99746657,-32.90491982,-32.81503831,-32.72746347,-32.64187578,-32.55798203,-32.47550585,-32.39418158,-32.31375002,-32.23395779,-32.15455988,-32.0753251,-31.99604456,-31.91654266,-31.8366876,-31.75639661,-31.67563366,-31.59440169,-31.51272927,-31.43065879,-31.3482384,-31.26551589,-31.18253546,-31.09933637,-31.0159525,-30.93241345,-30.84874187,-30.76495576,-30.68107555
-36.50821031,-36.29324674,-36.0831997,-35.87674045,-35.67314704,-35.47218338,-35.27402344,-35.07921656,-34.88864387,-34.70343808,-34.52485316,-34.35405735,-34.19193391,-34.03894673,-33.89509121,-33.75995683,-33.63284417,-33.51289787,-33.3992215,-33.29095904,-33.1873436,-33.08771513,-32.9915012,-32.89819639,-32.80734157,-32.71849019,-32.63118063,-32.54493551,-32.45926421,-32.37367003,-32.28766696,-32.2007929,-32.11262779,-32.02280824,-31.93106421,-31.83720873,-31.74119987,-31.64311283,-31.54312526,-31.44147938,-31.33844282,-31.2342794,-31.12922929,-31.02350003,-30.91726375,-30.81065976,-30.70379928,-30.59676024,-30.48961162,-30.38240141,-30.27516083
-36.52891467,-36.31299853,-36.10197586,-35.89454419,-35.69000339,-35.48812936,-35.28910427,-35.09348152,-34.90214002,-34.71620713,-34.53693183,-34.36547596,-34.2027218,-34.04914544,-33.904758,-33.76918068,-33.64176426,-33.52170556,-33.40814707,-33.30026341,-33.19730885,-33.09862099,-33.00361539,-32.91180691,-32.82281101,-32.73632231,-32.65209913,-32.56996208,-32.48978217,-32.41146708,-32.33494677,-32.26017865,-32.18713547,-32.11579091,-32.04614709,-31.9782017,-31.91191873,-31.84730858,-31.78439525,-31.72321522,-31.6638184,-31.60627483,-31.55067844,-31.49715563,-31.445875,-31.39706025,-31.35100333,-31.30809634,-31.26886024,-31.23398152,-31.20440409
-36.67815183,-36.47632406,-36.27703738,-36.07979834,-35.88454122,-35.69157809,-35.50159308,-35.31562223,-35.13498846,-34.96114839,-34.79544412,-34.63882582,-34.49165195,-34.3536536,-34.22406561,-34.1018452,-33.98588545,-33.87516881,-33.76884223,-33.66623355,-33.56683108,-33.47024964,-33.3761944,-33.28442889,-33.19475088,-33.10697426,-33.02091679,-32.93639243,-32.85320777,-32.77115895,-32.69003345,-32.60961159,-32.52967148,-32.4499955,-32.37037956,-32.29064454,-32.21064816,-32.13029301,-32.04952942,-31.96834783,-31.88676749,-31.80482384,-31.72255958,-31.64001785,-31.55723904,-31.47425963,-31.39111017,-31.30781855,-31.22440557,-31.14088799,-31.05728458
-36.66807473,-36.46643798,-36.26736348,-36.07036677,-35.87535751,-35.68264877,-35.49291837,-35.30719959,-35.12681687,-34.95322604,-34.7877713,-34.63140201,-34.48447146,-34.34670162,-34.21730976,-34.09522586,-33.97931507,-33.86853506,-33.76202863,-33.65912933,-33.55934064,-33.46229101,-33.36769628,-33.27530983,-33.18489635,-33.09620051,-33.00891753,-32.92268169,-32.83706591,-32.75160666,-32.66584068,-32.57932855,-32.49166107,-32.40248325,-32.31150747,-32.21854047,-32.12348563,-32.0263781,-31.927368,-31.82667646,-31.72456077,-31.6212816,-31.51708057,-31.412169,-31.30672375,-31.20088866,-31.09477726,-30.98848075,-30.8820575,-30.77556629,-30.66904057
-36.68942153,-36.48748794,-36.28804465,-36.09062494,-35.89515367,-35.70196044,-35.51173615,-35.32552514,-35.14465956,-34.9705987,-34.80468597,-34.64787085,-34.50050706,-34.36232538,-34.23256405,-34.1101879,-33.99410498,-33.88331446,-33.77698467,-33.67445633,-33.57522313,-33.47890416,-33.38519681,-33.29386661,-33.20472953,-33.11764054,-33.03248709,-32.94919037,-32.86769804,-32.78798711,-32.71004491,-32.63385891,-32.55941033,-32.48667882,-32.41564377,-32.3463275,-32.27868581,-32.21268556,-32.14834897,-32.08569447,-32.02475152,-31.96556438,-31.90819609,-31.852736,-31.79930655,-31.74807239,-31.69925158,-31.6531311,-31.61009038,-31.57065263,-31.53545981
-36.93627974,-36.7232548,-36.51453442,-36.30890332,-36.10571391,-35.9047661,-35.70624534,-35.51068561,-35.31893723,-35.13210226,-34.95141234,-34.77805619,-34.612988,-34.45677901,-34.30956013,-34.17105728,-34.04069135,-33.91770158,-33.80125678,-33.69053884,-33.5847931,-33.48335249,-33.38564155,-33.29116887,-33.1995136,-33.11031036,-33.02323476,-32.93799104,-32.85430221,-32.77190322,-32.69053625,-32.60994906,-32.52989652,-32.45014457,-32.37047765,-32.29070861,-32.21068968,-32.13031966,-32.04954631,-31.96835841,-31.88677398,-31.8048277,-31.72256177,-31.64001899,-31.55723952,-31.47425971,-31.39111002,-31.30781826,-31.22440522,-31.14088762,-31.05728421
-36.92212549,-36.70960864,-36.50139964,-36.29628143,-36.09359924,-35.89315006,-35.69511623,-35.5000334,-35.30875411,-35.12237993,-34.94214676,-34.76923951,-34.60460133,-34.448791,-34.30191954,-34.16368686,-34.03348799,-33.91053631,-33.79401088,-33.68308606,-33.57702379,-33.47517157,-33.37696659,-33.28190945,-33.1895478,-33.09944822,-33.01116503,-32.92422278,-32.83811441,-32.75231383,-32.66631306,-32.57964105,-32.4918657,-32.40261583,-32.31159246,-32.21859432,-32.12351936,-32.02639895,-31.92738076,-31.82668408,-31.72456524,-31.62128414,-31.51708195,-31.41216968,-31.30672403,-31.20088871,-31.09477718,-30.98848062,-30.88205734,-30.77556613,-30.66904042
-36.95235904,-36.73896013,-36.52982835,-36.32375321,-36.12009137,-35.91865219,-35.71962913,-35.52356733,-35.33132301,-35.14399858,-34.96282815,-34.78899886,-34.62346543,-34.46680813,-34.31917213,-34.18030063,-34.04963375,-33.92642656,-33.80986506,-33.6991372,-33.5934893,-33.49224864,-33.39483402,-33.30075359,-33.20960448,-33.12106148,-33.03486892,-32.95083646,-32.86882963,-32.78876059,-32.71057122,-32.63421566,-32.55965141,-32.48684116,-32.41575262,-32.34640047,-32.27873456,-32.21271799,-32.14837052,-32.08570852,-32.02476062,-31.96557013,-31.90819955,-31.85273792,-31.79930743,-31.74807259,-31.69925126,-31.65313046,-31.61008951,-31.57065157,-31.53545864
